id,addr_city,addr_country,addr_housenumber,addr_postcode,addr_street,opening_hours,amenity,url,name,name_de,leisure,tourism,long,lat,building,wikipedia,source,osm_id
3794,,,,,,,,,,,,artwork,13.3814233,52.4763514,,,osm:tourism-node,4996093540
3795,,,,,,,,,Auferstehender,,,artwork,13.4121950,52.5184135,,,osm:tourism-node,5001666725
3796,,,,,,,,,Radiator,,,artwork,13.4124584,52.5183556,,,osm:tourism-node,5001666726
3797,,,,,,,,,Hektor Köpf Skulptur,,,artwork,13.3936873,52.5221357,,,osm:tourism-node,5027992479
3798,,,,,,,,,,,,artwork,13.4997360,52.4938502,,,osm:tourism-node,5062065442
3799,,,,,,,,,head over heels,,,artwork,13.5051864,52.5351055,,,osm:tourism-node,5073608681
3800,,,,,,,,,,,,artwork,13.5277086,52.4678442,,,osm:tourism-node,5088929024
3801,,,,,,,,,,,,artwork,13.5273189,52.4675243,,,osm:tourism-node,5088929025
3802,,,,,,,,,,,,artwork,13.5273661,52.4676007,,,osm:tourism-node,5088929026
3803,,,,,,,,,,,,artwork,13.5272247,52.4676853,,,osm:tourism-node,5088929027
3804,,,,,,,,,,,,artwork,13.5269629,52.4676458,,,osm:tourism-node,5088929028
3805,,,,,,,,,,,,artwork,13.5286513,52.4673458,,,osm:tourism-node,5088929029
3806,,,,,,,,,,,,artwork,13.5280949,52.4674950,,,osm:tourism-node,5088929030
3807,,,,,,,,,,,,artwork,13.5279367,52.4678360,,,osm:tourism-node,5088929031
3808,,,,,,,,,,,,artwork,13.5279207,52.4680129,,,osm:tourism-node,5088929032
3809,,,,,,,,,,,,artwork,13.5280276,52.4679580,,,osm:tourism-node,5088929033
3810,,,,,,,,,,,,artwork,13.5278753,52.4677545,,,osm:tourism-node,5088929034
3811,,,,,,,,,,,,artwork,13.5275765,52.4677488,,,osm:tourism-node,5088929035
3812,,,,,,,,,,,,artwork,13.5275091,52.4675253,,,osm:tourism-node,5088929036
3813,,,,,,,,,,,,artwork,13.5274595,52.4674714,,,osm:tourism-node,5088929037
3814,,,,,,,,,,,,artwork,13.5274023,52.4675119,,,osm:tourism-node,5088929038
3815,,,,,,,,,,,,artwork,13.5274107,52.4673499,,,osm:tourism-node,5088929039
3816,,,,,,,,,,,,artwork,13.5276505,52.4673674,,,osm:tourism-node,5088929040
3817,,,,,,,,,,,,artwork,13.5280259,52.4671740,,,osm:tourism-node,5088929041
3818,,,,,,,,,,,,artwork,13.5278618,52.4674068,,,osm:tourism-node,5088929042
3819,,,,,,,,,,,,artwork,13.5280554,52.4673479,,,osm:tourism-node,5088929043
3820,,,,,,,,,,,,artwork,13.5282624,52.4672689,,,osm:tourism-node,5088929044
3821,,,,,,,,,,,,artwork,13.5285856,52.4672469,,,osm:tourism-node,5088929045
3822,,,,,,,,,,,,artwork,13.5284838,52.4673550,,,osm:tourism-node,5088929046
3823,,,,,,,,,Schloss Köpenick,,,artwork,13.5274208,52.4676519,,,osm:tourism-node,5088929060
3824,,,,,,,,,U-Bahnhof Wittenbergplatz,,,artwork,13.5278096,52.4677083,,,osm:tourism-node,5088929061
3825,,,,,,,,,Rathaus Spandau,,,artwork,13.5281732,52.4676007,,,osm:tourism-node,5088929062
3826,,,,,,,,,Pergamonmuseum,,,artwork,13.5279822,52.4675196,,,osm:tourism-node,5088929063
3827,,,,,,,,,Frankfurter Tor,,,artwork,13.5276800,52.4675012,,,osm:tourism-node,5088929065
3828,,,,,,,,,Jüdisches Museum Berlin,,,artwork,13.5277271,52.4675986,,,osm:tourism-node,5088929066
3829,,,,,,,,,Reichstag,,,artwork,13.5280284,52.4676201,,,osm:tourism-node,5088929067
3830,,,,,,,,,Zitadelle Spandau,,,artwork,13.5283247,52.4676273,,,osm:tourism-node,5088929068
3831,,,,,,,,,Glienicker Brücke,,,artwork,13.5278652,52.4679083,,,osm:tourism-node,5088929069
3832,,,,,,,,,Staatstheater Cottbus,,,artwork,13.5269831,52.4678088,,,osm:tourism-node,5088929070
3833,,,,,,,,,Interbau-Freiplastik,,,artwork,13.3428111,52.5179719,,,osm:tourism-node,5118129278
3834,,,,,,,,,,,,artwork,13.2756004,52.5767876,,,osm:tourism-node,5131978883
3835,,,,,,,,,Hand mit Uhr,,,artwork,13.3397835,52.5191616,,de:Hand mit Uhr,osm:tourism-node,5140418371
3836,,,,,,,,,,,,artwork,13.3461478,52.5182851,,,osm:tourism-node,5157154594
3837,,,,,,,,,,,,artwork,13.3438601,52.5178712,,,osm:tourism-node,5157157140
3838,,,,,,,,,Phönix,,,artwork,13.3286070,52.4789743,,,osm:tourism-node,5161529452
3839,,,,,,,,,Speerwerfer,,,artwork,13.3307300,52.4826150,,,osm:tourism-node,5161529495
3840,,,,,,,,,,,,artwork,13.3690605,52.5084345,,,osm:tourism-node,5162951817
3841,,,,,,,,,,,,artwork,13.3187868,52.4623521,,,osm:tourism-node,5163428746
3842,,,,,,,,,,,,artwork,13.4101951,52.4995477,,,osm:tourism-node,5166361430
3843,,,,,,,,,,,,artwork,13.4068956,52.5780137,,,osm:tourism-node,5201857554
3844,,,,,,,,,Lumumba,,,artwork,13.4023949,52.5216126,,,osm:tourism-node,5237698977
3845,,,,,,,,,Mother with her Dead Son,,,artwork,13.3955308,52.5179462,,de:Mutter mit totem Sohn,osm:tourism-node,5253735916
3846,,,,,,,,,Der Rufer,,,artwork,13.4021173,52.5219953,,,osm:tourism-node,5261941736
3847,,,,,,,,,Aus dem Wasser schreitender,,,artwork,13.4020181,52.5219626,,,osm:tourism-node,5261941737
3848,,,,,,,,,Die große Palucca,,,artwork,13.4022877,52.5217350,,,osm:tourism-node,5261941738
3849,,,,,,,,,Die Vögel,,,artwork,13.3718310,52.4805683,,,osm:tourism-node,5265017470
3850,,,,,,,,,,,,artwork,13.3642097,52.5063003,,,osm:tourism-node,5278677920
3851,,,,,,,,,Galerie in der Victoriastadt,,,artwork,13.4781104,52.5026859,,,osm:tourism-node,5284218856
3852,,,,,,,,http://www.berliner-baerenfreunde.de/web/berlin-friedrichshain-berliner-baer-warschauer-strasse-ecke-gruenberger-strasse/,,,,artwork,13.4522264,52.5126478,,,osm:tourism-node,5292020622
3853,,,,,,,,,,,,artwork,13.4350671,52.4813661,,,osm:tourism-node,5299353950
3854,,,,,,,,,,,,artwork,13.4204854,52.5520736,,,osm:tourism-node,5310721709
3855,,,,,,,,,Penrose triangle,,,artwork,13.3794847,52.4983096,,,osm:tourism-node,5332552517
3856,,,,,,,,,Liegender Bison Ⅰ,,,artwork,13.3508686,52.5169914,,,osm:tourism-node,5333437894
3857,,,,,,,,,2Free Space,,,artwork,13.3190047,52.5140810,,,osm:tourism-node,5354352623
3858,,,,,,,,,Prometheus-Wandbrunnen,,,artwork,13.3262752,52.5092923,,,osm:tourism-node,5418829632
3859,,,,,,,,,,,,artwork,13.4791047,52.5104647,,,osm:tourism-node,5420782121
3860,,,,,,,,,,,,artwork,13.4340019,52.4868663,,,osm:tourism-node,5434155597
3861,,,,,,,,,,,,artwork,13.4336523,52.4868461,,,osm:tourism-node,5434156747
3862,,,,,,,,,,,,artwork,13.4338750,52.4868155,,,osm:tourism-node,5434156748
3863,,,,,,,,,,,,artwork,13.4584658,52.5195814,,,osm:tourism-node,5469165960
3864,,,,,,,,,,,,artwork,13.3091225,52.5114961,,,osm:tourism-node,5476711804
3865,,,,,,,,,,,,artwork,13.2929850,52.5081325,,,osm:tourism-node,5480621408
3866,,,,,,,,,,,,artwork,13.3821393,52.5237311,,,osm:tourism-node,5481132449
3867,,,,,,,,,Sämann,,,artwork,13.4797274,52.5218102,,,osm:tourism-node,5495483743
3868,,,,,,,,,,,,artwork,13.5643513,52.5398363,,,osm:tourism-node,5536279950
3869,,,,,,,,,,,,artwork,13.5642863,52.5398888,,,osm:tourism-node,5536279951
3870,,,,,,,,,Hanging,,,artwork,13.3743558,52.5262106,,,osm:tourism-node,5541023479
3871,,,,,,,,,Liegender Wapiti-Hirsch Ⅱ,,,artwork,13.3569712,52.5138957,,,osm:tourism-node,5554677717
3872,,,,,,,,,Liegender Wapiti-Hirsch Ⅰ,,,artwork,13.3568029,52.5138035,,,osm:tourism-node,5554677718
3873,,,,,,,,,,,,artwork,13.3798678,52.4807036,,,osm:tourism-node,5581097376
3874,,,,,,,,,Nature Morte,,,artwork,13.4259402,52.4996379,,,osm:tourism-node,5599473324
3875,,,,,,,,,Pink Man,,,artwork,13.4450264,52.5009182,,,osm:tourism-node,5599473325
3876,,,,,,,,,Schreitender Mensch,,,artwork,13.4368247,52.4967495,,,osm:tourism-node,5630373105
3877,,,,,,,,https://www.stadtentwicklung.berlin.de/bauen/brunnen/de/pan/03.shtml,Kletternde Kinder,,,artwork,13.4099431,52.5706308,,,osm:tourism-node,5632415801
3878,,,,,,,,,,,,artwork,13.3919836,52.4985096,,,osm:tourism-node,5633363692
3879,,,,,,,,,,,,artwork,13.3917149,52.4984942,,,osm:tourism-node,5633363719
3880,,,,,,,,,Gorilla,,,artwork,13.4263015,52.4777807,,,osm:tourism-node,5643795576
3881,,,,,,,,,Landed,,,artwork,13.3728940,52.5054183,,,osm:tourism-node,5645231717
3882,,,,,,,,,,,,artwork,13.4926705,52.4533894,,,osm:tourism-node,5694721810
3883,,,,,,,,,,,,artwork,13.4985097,52.4544330,,,osm:tourism-node,5694769473
3884,,,,,,,,,,,,artwork,13.4983557,52.4544984,,,osm:tourism-node,5694769475
3885,,,,,,,,,,,,artwork,13.3680904,52.5056072,,,osm:tourism-node,5720000665
3886,,,,,,,,,Löwen-Denkmal,,,artwork,13.3396889,52.4888400,,,osm:tourism-node,5732104359
3887,,,,,,,,,,,,artwork,13.5016914,52.4957307,,,osm:tourism-node,5745180497
3888,,,,,,,,,,,,artwork,13.4694450,52.4676927,,,osm:tourism-node,5745624120
3889,,,,,,,,,,,,artwork,13.4694189,52.4676126,,,osm:tourism-node,5745626522
3890,,,,,,,,,,,,artwork,13.4694377,52.4676016,,,osm:tourism-node,5745626523
3891,,,,,,,,,,,,artwork,13.4700828,52.4673571,,,osm:tourism-node,5745626525
3892,,,,,,,,,,,,artwork,13.4701082,52.4673745,,,osm:tourism-node,5745626526
3893,,,,,,,,https://www.berlin.de/ba-charlottenburg-wilmersdorf/ueber-den-bezirk/geschichte/gedenktafeln/artikel.125428.php,Treblinka,,,artwork,13.2953028,52.5063495,,en:Vadim Sidur,osm:tourism-node,5752325384
3894,,,,,,,,,,,,artwork,13.4371511,52.4713401,,,osm:tourism-node,5757069453
3895,,,,,,,,,,,,artwork,13.4371862,52.4712314,,,osm:tourism-node,5757069475
3896,,,,,,,,,,,,artwork,13.4371673,52.4712881,,,osm:tourism-node,5757069499
3897,,,,,,,,,,,,artwork,13.4372051,52.4711714,,,osm:tourism-node,5757069504
3900,,,,,,,,,Goliad,,,artwork,13.4739370,52.5274937,,,osm:tourism-node,5760361169
3901,,,,,,,,,David,,,artwork,13.4739040,52.5275237,,,osm:tourism-node,5760361170
3902,,,,,,,,,Windrad,,,artwork,13.4760839,52.5306237,,,osm:tourism-node,5760361172
3903,,,,,,,,,Red Block Colony,,,artwork,13.4430902,52.5248380,,,osm:tourism-node,5766103592
3904,,,,,,,,,,,,artwork,13.3429669,52.5313942,,,osm:tourism-node,5776485953
3905,,,,,,,,,,,,artwork,13.4140606,52.4374791,,,osm:tourism-node,5777054158
3906,,,,,,,,,,,,artwork,13.4133565,52.4372160,,,osm:tourism-node,5777054163
3907,,,,,,,,,,,,artwork,13.4140106,52.4330453,,,osm:tourism-node,5778409134
3908,,,,,,,,,,,,artwork,13.4015289,52.5012365,,,osm:tourism-node,5787865464
3909,,,,,,,,,,,,artwork,13.3792802,52.5261115,,,osm:tourism-node,5794297293
3910,,,,,,,,,,,,artwork,13.5738397,52.4442557,,,osm:tourism-node,5802583813
3911,,,,,,,,,Zwei Giraffen,,,artwork,13.5731859,52.4424854,,,osm:tourism-node,5802583814
3912,,,,,,,,,,,,artwork,13.4516825,52.5094321,,,osm:tourism-node,5839518757
3913,,,,,,,,https://www.alfred-scholz-platz.berlin/#gestaltung,Demografische Pflastermosaik,,,artwork,13.4375473,52.4793491,,,osm:tourism-node,5841411240
3914,,,,,,,,,,,,artwork,13.4525581,52.4726240,,,osm:tourism-node,5856777120
3915,,,,,,,,,,,,artwork,13.3506760,52.5186459,,,osm:tourism-node,5893145624
3916,,,,,,,,,,,,artwork,13.3344211,52.5153150,,,osm:tourism-node,5964778581
3917,,,,,,,,,,,,artwork,13.4435424,52.4488295,,,osm:tourism-node,5964922268
3918,,,,,,,,,,,,artwork,13.4434550,52.4489217,,,osm:tourism-node,5964922269
3919,,,,,,,,,,,,artwork,13.4435321,52.4488424,,,osm:tourism-node,5964931492
3920,,,,,,,,,,,,artwork,13.4436228,52.4484323,,,osm:tourism-node,5964931937
3921,,,,,,,,,,,,artwork,13.2949240,52.5187656,,,osm:tourism-node,6008049573
3922,,,,,,,,,,,,artwork,13.2948523,52.5187928,,,osm:tourism-node,6008049574
3923,,,,,,,,,,,,artwork,13.4140223,52.5722935,,,osm:tourism-node,6031777535
3924,,,,,,,,,,,,artwork,13.2931065,52.6247074,,,osm:tourism-node,6082587755
3925,,,,,,,,https://www.hörenschönhausen.de/03,Sitzende Schwimmerin,,,artwork,13.4845088,52.5496510,,,osm:tourism-node,6087575020
3926,,,,,,,,https://www.hörenschönhausen.de/02,Badende,,,artwork,13.4842880,52.5502352,,,osm:tourism-node,6087575021
3927,,,,,,,,,Mutter mit Kind,,,artwork,13.4979677,52.5162747,,,osm:tourism-node,6089835594
3928,,,,,,,,,Vögel,,,artwork,13.4832418,52.5093962,,,osm:tourism-node,6090008324
3929,,,,,,,,,,,,artwork,13.5167670,52.4800032,,,osm:tourism-node,6169944662
3930,,,,,,,,,,,,artwork,13.5289452,52.4813349,,,osm:tourism-node,6171061110
3931,,,,,,,,,,,,artwork,13.3965897,52.5048684,,,osm:tourism-node,6171081237
3932,,,,,,,,,,,,artwork,13.3952356,52.5031333,,,osm:tourism-node,6171092991
3933,,,,13627,Hüttigpfad,"Mar-Oct 09:00-17:00; Nov-Feb 09:00-16:00; Dec 24-26,31 off; Jan 1 off",,http://www.gedenkstaette-ploetzensee.de/,Gedenkstätte Plötzensee,,,attraction,13.3227163,52.5407543,,,osm:tourism-node,30868159
3934,,,,,,,,http://www.ausflugsziele-berlin.info/berlin/die-dicke-marie-in-berlin-tegel/,Dicke Marie,,,attraction,13.2649888,52.5935492,,de:Dicke Marie,osm:tourism-node,205066401
3935,Berlin,DE,57-59,10435,Oderberger Straße,,,http://www.hotel-oderberger.berlin/bad/,Stadtbad Oderberger Straße,,,attraction,13.4105052,52.5379680,,,osm:tourism-node,331907859
3936,Berlin,DE,99,13347,Schulstraße,,,http://www.berlin.de/ba-mitte/aktuell/presse/archiv/20070719.1215.82156.html,Jerusalem Bibliothek,,,attraction,13.3686067,52.5525696,,,osm:tourism-node,332966065
3937,,,,,,,,http://www.fosterandpartners.com/projects/0980/default.aspx,Berlin Brain,,,attraction,13.2881424,52.4519759,,,osm:tourism-node,343093984
3938,,,,,,,,,Pankemühle,,,attraction,13.3783880,52.5537038,,,osm:tourism-node,370046203
3939,,,,,,,,,Tresorfabrik Arnheim,,,attraction,13.3785425,52.5542753,,,osm:tourism-node,370046553
3940,,,,,,,,,Luisenbad,,,attraction,13.3786323,52.5532806,,,osm:tourism-node,384790168
3941,Berlin,DE,43-45,10969,Friedrichstraße,,,https://www.berlin.de/en/attractions-and-sights/3560059-3104052-checkpoint-charlie.en.html,Checkpoint Charlie,,,attraction,13.3903685,52.5075459,,de:Checkpoint Charlie,osm:tourism-node,417346627
3942,,,,,,,,http://www.sozialistenfriedhof.de,Memorial to the Socialists,Gedenkstätte der Sozialisten,,attraction,13.5106371,52.5150264,,de:Gedenkstätte der Sozialisten,osm:tourism-node,505993251
3943,,,,,,,,,Sowjetisches Ehrenmal,,,attraction,13.4895185,52.5404864,,,osm:tourism-node,558158766
3944,Berlin,DE,,10179,Märkisches Ufer,,,http://www.historischer-hafen-berlin.de/,Historischer Hafen Berlin,,,attraction,13.4115189,52.5135275,,,osm:tourism-node,585473092
3945,,,,,,,,,Kleistgrab,,,attraction,13.1718917,52.4188074,,de:Kleiner Wannsee#Kleist-Grab,osm:tourism-node,639131685
3946,,,,,,,,,Heckrinder,,,attraction,13.4798721,52.6624551,,,osm:tourism-node,693601955
3947,,,,,,,fountain,,Lotus-Brunnen,,,attraction,13.3383311,52.5043718,,,osm:tourism-node,829832140
3948,,,,,,,,,Die Fontäne,,,attraction,13.1265190,52.4321239,,,osm:tourism-node,870023141
3949,Berlin,DE,18,13629,Paulsternstraße,,,http://www.old-texas-town.de,Old Texas Town,,,attraction,13.2495880,52.5407369,,,osm:tourism-node,1011897688
3950,,,,,,,,,Treidellokomotive,,,attraction,13.3117928,52.4307575,,,osm:tourism-node,1166456006
3951,,,,,,,,,Graffiti,,,attraction,13.4507626,52.5769649,,,osm:tourism-node,1385305692
3952,,,,,,,,,Lärche,,,attraction,13.2435433,52.5953506,,,osm:tourism-node,1609064712
3953,,,1,,Spreeweg,24/7,,,Schloss Bellevue,,,attraction,13.3527497,52.5175553,,,osm:tourism-node,2352067116
3954,,,,,,,,,Lamas,,,attraction,13.5429481,52.4632564,,,osm:tourism-node,2529747756
3955,,,,,,,,,Klanghölzer,,,attraction,13.5086397,52.5216379,,,osm:tourism-node,2533696976
3956,Berlin,DE,2,10178,Spandauer Straße,"Mo-Su,PH 10:00-18:00",,http://www.thedungeons.com/berlin/de,Berlin Dungeon,,,attraction,13.4034811,52.5214137,,,osm:tourism-node,2671311400
3957,Berlin,DE,36,10553,Wiebestraße,,,,Classic Remise Berlin,,,attraction,13.3186121,52.5303108,,,osm:tourism-node,2703829986
3958,Berlin,DE,7,10117,Erna-Berger-Straße,,,http://www.berlinwallexpo.de/,GDR Watchtower,,,attraction,13.3796834,52.5085256,,,osm:tourism-node,2966005919
3959,,,,,,,,,Cosmonaut,,,attraction,13.4229686,52.4997310,,,osm:tourism-node,4161715190
3960,,,,,Inselbrücke,,,http://www.historischer-hafen-berlin.de/anlegesteg.html,Anlegestelle Historischer Hafen Berlin,,,attraction,13.4106915,52.5137579,,,osm:tourism-node,4214959522
3961,,,,,,,,,Anfang Havelhöhenweg,Einstieg Havelhöhenweg,,attraction,13.1986785,52.4690982,,,osm:tourism-node,4350753990
3962,Berlin,DE,20B,13353,Luxemburger Straße,,,http://www.flugsimulator-berlin.de/,Flugsimulator Berlin,,,attraction,13.3508104,52.5423371,,,osm:tourism-node,4351511599
3963,Berlin,,35/36,10365,Wartenbergstraße,,,http://labyrintoom.berlin,Labyrintoom,,,attraction,13.4750165,52.5082249,,,osm:tourism-node,4531573193
3964,,,,,,,,,Lehmbackofen,Lehmbackofen,,attraction,13.4440217,52.5135883,,,osm:tourism-node,4646615194
3965,,,,,,,,,,,,attraction,13.3888244,52.5091462,,,osm:tourism-node,4796504222
3966,,,8,10963,Niederkirchnerstraße,Mo-Su 10:00-20:00,,http://www.topographie.de,Topography of Terror,Topographie des Terrors,,attraction,13.3840159,52.5063000,,de:Topographie des Terrors,osm:tourism-node,4827813424
3967,,,,,,,,,Remains of the Berlin Wall,,,attraction,13.3763121,52.5099014,,,osm:tourism-node,4844728421
3968,,,,,Heinrich-Heine-Straße,,,https://www.berlin.de/mauer/en/sites/former-checkpoints/heinrich-heine-strasse/,Former Border Crossing at Heinrich-Heine-Strasse,,,attraction,13.4126265,52.5060817,,,osm:tourism-node,5025101921
3969,,,,,,,,,Swedish pavilion,,,attraction,13.1623787,52.4273844,,,osm:tourism-node,5168784622
3970,,,,,,,,,Villa Herz/ Faßbender,,,attraction,13.1657328,52.4315818,,,osm:tourism-node,5168784623
3971,,,,,,,,,Villa der Familie Springer,,,attraction,13.1592282,52.4258218,,,osm:tourism-node,5168788128
3972,,,,,,,,,Stuhleiche,,,attraction,13.1972849,52.5783403,,,osm:tourism-node,5223556106
3973,,,,10961,,,,http://www.reederei-riedel.de,Schiffstouren Reederei Riedel,,,attraction,13.4012645,52.4966985,,,osm:tourism-node,5246363522
3974,,,,10317,,Mo-Su 09:00-21:00,,http://www.spreeboote.de,Spreeboote Bootsvermietung,,,attraction,13.4892197,52.4914567,,,osm:tourism-node,5246375121
3975,,,,,,,,,Meisenbach Höfe,,,attraction,13.3590222,52.4894044,,,osm:tourism-node,5265748223
3976,,,,,,,,,Red Panda,,,attraction,13.5303703,52.4999201,,,osm:tourism-node,5328570724
3977,Berlin,,66,10559,Ellen-Epstein-Straße,,,https://www.tarantulas-art.de/zeichnungen/wohnwagen.html,Bemalter Wohnwagen,,,attraction,13.3445405,52.5353712,,,osm:tourism-node,5348080443
3978,,,,,,,,,Airport fire department's plane for practicing firealarms,,,attraction,13.4022072,52.4775939,,,osm:tourism-node,5479192054
3979,,,,,,,,,Sooki Art Gallery,,,attraction,13.2876629,52.4802973,,,osm:tourism-node,5513859122
3980,,,,,,,,,Pferdestatue/ Gedenktafel,,,attraction,13.2724450,52.4545968,,,osm:tourism-node,5520748033
3981,,,,,,,,,Gedenktafeld es Gardeschützen,,,attraction,13.2745059,52.4602222,,,osm:tourism-node,5520748035
3982,,,,,,,,,Summloch,,,attraction,13.3478898,52.5189673,,,osm:tourism-node,5578856948
3983,,,,,,,,,Lamabrunnen,,,attraction,13.1251137,52.4331782,,,osm:tourism-node,5646270935
3984,,,,,,,,,Altstadt Köpenick,,,attraction,13.5757685,52.4460705,,,osm:tourism-node,5934640636
3985,Berlin,,65B,14089,Sakrower Landstraße,,,,Schreibwaren & Geschenkartikel Jutta Neumann,,,attraction,13.1328526,52.4508317,,,osm:tourism-node,5964632160
3986,,,,,,,,http://www.seilbahn.berlin/de/seilbahn-berlin/natur-bobbahn.html,Natur-Bobbahn,,,attraction,13.5820507,52.5350173,,,osm:tourism-node,6152955033
3987,,,,,,,,,Gemäldegalerie,,,gallery,13.3646506,52.5085892,,,osm:tourism-node,260770578
3988,Berlin,DE,6,12524,Richterstraße,,,http://www.metalart.de/index.html,Atelier Achim Kühn,,,gallery,13.5713718,52.4097864,,,osm:tourism-node,301107444
3989,Berlin,DE,31,12047,Bürknerstraße,,,,Studio für Gestaltung,,,gallery,13.4274903,52.4933269,,,osm:tourism-node,410135935
3990,,,,,,,,http://www.saarlaendische-galerie.eu,Saarlandish Gallery,,,gallery,13.3958230,52.5185490,,,osm:tourism-node,545738013
3991,,,,,,,,http://aff-berlin.com/,Atelier Freier Fotografen,,,gallery,13.4511428,52.5246551,,,osm:tourism-node,569103989
3992,Berlin,DE,24,10967,Körtestraße,,,,Biografie Galerie,,,gallery,13.4091682,52.4903224,,,osm:tourism-node,766742189
3993,,,,,,,,,Galerie Marinova,,,gallery,13.4090758,52.5463837,,,osm:tourism-node,775579194
3994,Berlin,DE,15a,14109,Chausseestraße,"Fr 14:00-18:00; Sa,Su 12:00-17:00",,https://www.mutter-fourage.de/,Galerie Mutter Fourage,,,gallery,13.1461298,52.4166701,,,osm:tourism-node,924203028
3995,Berlin,DE,37,10997,Falckensteinstraße,Mo-We 11:00-18:00; Fr 11:00-18:00; Su 14:00-17:00,,,Galerie Heba im Atelier,,,gallery,13.4428239,52.4987420,,,osm:tourism-node,1244787397
3996,,,,,,,arts_centre,,Kunstraum Kreuzberg,,,gallery,13.4237552,52.5045518,,,osm:tourism-node,1478259435
3997,Berlin,DE,119,10115,Linienstraße,,,http://galerieneu.net,Galerie Neu,,,gallery,13.3910542,52.5271436,,,osm:tourism-node,1552051436
3998,,,,,,,,http://www.thore-krietemeyer.com/,Galerie Thore Krietemeyer,,,gallery,13.3852305,52.4979683,,,osm:tourism-node,2053207106
3999,,,,,,,,,LoBe,,,gallery,13.3668890,52.5483950,,,osm:tourism-node,2303055238
4000,,,,,,Th 20:00+,,http://www.bauchhund.de,bauchhund salonlabor,,,gallery,13.4517863,52.4733762,,,osm:tourism-node,2518081510
4001,Berlin,DE,17,13086,Friesickestraße,,,,Kunstgießerei & Galerie Flierl,,,gallery,13.4405365,52.5532159,,,osm:tourism-node,2565247202
4002,Berlin,DE,2,13187,Breite Straße,"Tu 10:00-18:00, We-Fr 12:00-20:00, Sa,Su 12:00-18:00",,https://www.galerie-schadow.de/,Galerie Schadow,,,gallery,13.4146515,52.5723892,,,osm:tourism-node,2659148155
4003,Berlin,DE,20,10785,Lützowstraße,,,http://www.jrgallery.de/,JRGallery,,,gallery,13.3669177,52.5029591,,,osm:tourism-node,2686158210
4004,,,,,,,,,,,,gallery,13.4420755,52.5162308,,,osm:tourism-node,2733888749
4005,Berlin,DE,90,13086,Streustraße,,,,Sexauer Gallery,,,gallery,13.4388651,52.5510653,,,osm:tourism-node,2853902146
4006,Berlin,DE,61,10245,Boxhagener Straße,Mo-Sa 09:00-20:00,,,Tattoo Studio Machete Death,,,gallery,13.4699146,52.5064979,,,osm:tourism-node,2935238046
4007,Berlin,DE,26,13353,Torfstraße,,,http://www.haptick.de/,haptick,,,gallery,13.3513165,52.5404715,,,osm:tourism-node,3099060566
4008,Berlin,DE,23,13353,Sprengelstraße,,,http://www.nomadstoreandgallery.com/,Nomad,,,gallery,13.3521047,52.5413565,,,osm:tourism-node,3147455150
4009,Berlin,DE,11,10435,Wolliner Straße,"Tu, Th 14:00-18:00",,http://www.galerie-am-arkonaplatz.de,Galerie am Arkonaplatz,,,gallery,13.4033880,52.5376530,,,osm:tourism-node,3282751761
4010,,,,,,,,http://www.galerie-nothelfer.de/,galerie georg nothelfer,,,gallery,13.3505106,52.5066964,,,osm:tourism-node,3354648518
4011,,,,,,,,https://galeriesusannealbrecht.de,Susanne Albrecht gallery,,,gallery,13.3919976,52.5081717,,,osm:tourism-node,3406090258
4012,,,,,,,,,Galierie Zwitscher Maschiene,,,gallery,13.3613629,52.4948089,,,osm:tourism-node,3478842464
4013,Berlin,DE,55,10317,Kaskelstraße,,,http://blo-ateliers.de,blo Ateliers,,,gallery,13.4832995,52.5046039,,,osm:tourism-node,3593126489
4014,,,,,,,,http://www.galerieburster.com/,galerie burster,,,gallery,13.3259855,52.5020607,,,osm:tourism-node,3801390186
4015,Berlin,DE,28,10623,Knesebeckstraße,,,http://www.africaartgallery.de/,Africa Art Gallery,,,gallery,13.3218658,52.5038655,,,osm:tourism-node,3814667251
4016,,,,,,,,http://www.artgalerierichter.de,Art Galerie Richter,,,gallery,13.3165201,52.5006198,,,osm:tourism-node,3831446189
4017,Berlin,DE,118,10969,Alexandrinenstraße,Tu-Sa 11:00-19:00; Su 12:00-19:00,,http://www.koeniggalerie.com/,König Galerie,,,gallery,13.4009105,52.5007422,,,osm:tourism-node,3838219406
4018,Berlin,DE,77-87,10785,Potsdamer Straße,Tu-Sa 11:00-18:00,,http://www.blainsouthern.com/,Blain | Southern,,,gallery,13.3659170,52.5018909,,,osm:tourism-node,3838230484
4019,,,,,,"Mo-We 10:00-18:00, Th-Fr 10:00-19:00; Sa 11:00-15:00",,http://www.galerie-gaertner.de,Galerie Gärtner,,,gallery,13.3253002,52.5039533,,,osm:tourism-node,3861762667
4020,,,,,,,,,R & R Galerie,,,gallery,13.3245457,52.5035587,,,osm:tourism-node,3861765074
4021,Berlin,DE,161,10115,Torstraße,,,http://www.gopopup.com/de/space/berlin/pop-up-space-torstrasse-161,Galerie Torstraße - Popup Shop,,,gallery,13.3962312,52.5292588,,,osm:tourism-node,3874869057
4022,,,,,,Tu-Su,contemporary_art_gallery,,Galerie Eigenheim,,,gallery,13.3888443,52.5267893,,,osm:tourism-node,4022570233
4023,Berlin,DE,25,10999,Oranienstraße,,,http://www.ngbk.de,Neue Gesellschaft für bildende Kunst,,,gallery,13.4208807,52.5010849,,,osm:tourism-node,4030313976
